Attributes,Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Day
Symbols,,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,GOOG,GOOGL,SPY,^TWII,MSFT,AMZN,TSLA,FB,NVDA,2330.TW,
67,2017-04-06,827.8800048828125,845.0999755859375,215.7501220703125,9897.79296875,61.35795593261719,898.280029296875,59.7400016784668,141.1699981689453,24.88944435119629,162.14227294921875,827.8800048828125,845.0999755859375,235.44000244140625,9897.7998046875,65.7300033569336,898.280029296875,59.7400016784668,141.1699981689453,25.190000534057617,191.5,836.3900146484375,853.5900268554688,236.0399932861328,9946.66015625,66.05999755859375,917.1900024414062,60.38800048828125,142.22000122070312,25.3125,193.0,826.4600219726562,844.0,234.42999267578125,9879.849609375,65.4800033569336,894.489990234375,58.81999969482422,140.91000366210938,24.602500915527344,191.0,832.4000244140625,849.5,234.94000244140625,9946.66015625,65.5999984741211,913.7999877929688,59.375999450683594,142.11000061035156,25.059999465942383,193.0,1254400.0,1533600.0,69135800.0,2015700.0,18103500.0,6344100.0,27603000.0,15103400.0,63512000.0,16173000.0,Thursday
68,2017-04-07,824.6699829101562,842.0999755859375,215.5301971435547,9873.36328125,61.3112678527832,894.8800048828125,60.507999420166016,140.77999877929688,24.783222198486328,161.7189178466797,824.6699829101562,842.0999755859375,235.1999969482422,9873.3701171875,65.68000030517578,894.8800048828125,60.507999420166016,140.77999877929688,25.082500457763672,191.0,828.4849853515625,845.8800048828125,236.0,9900.8798828125,65.95999908447266,900.0900268554688,60.53799819946289,141.5500030517578,25.4325008392334,192.0,820.5130004882812,837.2999877929688,234.63999938964844,9788.51953125,65.44000244140625,889.3099975585938,59.43000030517578,140.24000549316406,24.93000030517578,188.5,827.9600219726562,845.0,235.14999389648438,9892.98046875,65.8499984741211,899.6500244140625,59.5,141.1999969482422,25.2549991607666,192.0,1057300.0,1111600.0,74412300.0,2422600.0,14108500.0,3710900.0,22898000.0,11818300.0,42906800.0,18911000.0,Friday
69,2017-04-10,824.72998046875,841.7000122070312,215.65847778320312,9882.533203125,61.17124938964844,907.0399780273438,62.47800064086914,141.0399932861328,24.150859832763672,160.87222290039062,824.72998046875,841.7000122070312,235.33999633789062,9882.5400390625,65.52999877929688,907.0399780273438,62.47800064086914,141.0399932861328,24.4424991607666,190.0,829.3499755859375,846.739990234375,236.25999450683594,9898.6396484375,65.81999969482422,908.510009765625,62.74599838256836,141.42999267578125,25.157499313354492,191.5,823.77001953125,840.7899780273438,234.72999572753906,9859.0302734375,65.36000061035156,899.0,61.742000579833984,140.6300048828125,24.399999618530273,189.5,825.3900146484375,841.5399780273438,235.36000061035156,9880.2900390625,65.61000061035156,899.6300048828125,61.83000183105469,141.0,25.09000015258789,191.0,978900.0,1046200.0,67615300.0,2364800.0,17952700.0,3184300.0,38322500.0,9039400.0,75633200.0,17024000.0,Monday
70,2017-04-11,823.3499755859375,839.8800048828125,215.40191650390625,9832.4130859375,61.124576568603516,902.3599853515625,61.742000579833984,139.9199981689453,24.23731231689453,161.7189178466797,823.3499755859375,839.8800048828125,235.05999755859375,9832.419921875,65.4800033569336,902.3599853515625,61.742000579833984,139.9199981689453,24.530000686645508,191.0,827.427001953125,844.6300048828125,235.17999267578125,9896.58984375,65.61000061035156,911.239990234375,62.694000244140625,141.02999877929688,24.725000381469727,191.0,817.02001953125,834.5999755859375,233.33999633789062,9820.41015625,64.8499984741211,897.5,61.099998474121094,138.80999755859375,24.087499618530273,189.0,824.7100219726562,841.7000122070312,234.89999389648438,9881.5302734375,65.5999984741211,907.0399780273438,62.67599868774414,140.8000030517578,24.137500762939453,190.0,1079700.0,974300.0,88045300.0,2287200.0,18791500.0,3012700.0,28623000.0,16638100.0,61814800.0,8441000.0,Tuesday
71,2017-04-12,824.3200073242188,841.4600219726562,214.45803833007812,9817.6728515625,60.89122009277344,896.22998046875,59.36800003051758,139.5800018310547,24.037233352661133,161.7189178466797,824.3200073242188,841.4600219726562,234.02999877929688,9817.6796875,65.2300033569336,896.22998046875,59.36800003051758,139.5800018310547,24.327499389648438,191.0,826.6599731445312,843.719970703125,234.9600067138672,9837.1904296875,65.51000213623047,904.0900268554688,61.689998626708984,140.39999389648438,24.674999237060547,191.5,821.02001953125,837.5900268554688,233.77000427246094,9789.58984375,65.11000061035156,895.25,59.263999938964844,139.44000244140625,24.274999618530273,190.0,821.9299926757812,838.4600219726562,234.74000549316406,9831.5595703125,65.41999816894531,903.0900268554688,61.268001556396484,139.72000122070312,24.530000686645508,190.5,900500.0,1135800.0,81864400.0,2339400.0,17108500.0,2456100.0,30253500.0,11612500.0,41409200.0,17283000.0,Wednesday
72,2017-04-13,823.5599975585938,840.1799926757812,213.0651397705078,9836.6728515625,60.62983322143555,884.6699829101562,60.79999923706055,139.38999938964844,23.587661743164062,162.14227294921875,823.5599975585938,840.1799926757812,232.50999450683594,9836.6796875,64.94999694824219,884.6699829101562,60.79999923706055,139.38999938964844,23.872499465942383,191.5,826.3800048828125,843.72998046875,234.49000549316406,9868.4501953125,65.86000061035156,894.969970703125,61.47800064086914,140.5800018310547,24.302499771118164,192.0,821.4400024414062,837.8499755859375,232.50999450683594,9800.7998046875,64.94999694824219,884.489990234375,59.060001373291016,139.3300018310547,23.872499465942383,189.5,822.1400146484375,841.0399780273438,233.63999938964844,9808.830078125,65.29000091552734,891.4500122070312,59.34000015258789,139.6199951171875,24.082500457763672,189.5,1122400.0,1073700.0,92880400.0,2222700.0,17896500.0,3174600.0,46423000.0,10965600.0,50689200.0,14771000.0,Thursday
73,2017-04-14,823.5599975585938,840.1799926757812,213.0651397705078,9732.9228515625,60.62983322143555,884.6699829101562,60.79999923706055,139.38999938964844,23.587661743164062,160.0255126953125,823.5599975585938,840.1799926757812,232.50999450683594,9732.9296875,64.94999694824219,884.6699829101562,60.79999923706055,139.38999938964844,23.872499465942383,189.0,826.3800048828125,843.72998046875,234.49000549316406,9808.330078125,65.86000061035156,894.969970703125,61.47800064086914,140.5800018310547,24.302499771118164,189.5,821.4400024414062,837.8499755859375,232.50999450683594,9730.9404296875,64.94999694824219,884.489990234375,59.060001373291016,139.3300018310547,23.872499465942383,188.0,822.1400146484375,841.0399780273438,233.63999938964844,9806.150390625,65.29000091552734,891.4500122070312,59.34000015258789,139.6199951171875,24.082500457763672,189.5,1122400.0,1073700.0,92880400.0,2179100.0,17896500.0,3174600.0,46423000.0,10965600.0,50689200.0,30701000.0,Friday
74,2017-04-17,837.1699829101562,855.1300048828125,214.952880859375,9716.3935546875,61.124576568603516,901.989990234375,60.28799819946289,141.4199981689453,24.511503219604492,158.7554931640625,837.1699829101562,855.1300048828125,234.57000732421875,9716.400390625,65.4800033569336,901.989990234375,60.28799819946289,141.4199981689453,24.8075008392334,187.5,837.75,855.6400146484375,234.57000732421875,9762.4697265625,65.48999786376953,902.3800048828125,60.79999923706055,141.5500030517578,24.809999465942383,189.0,824.469970703125,841.030029296875,232.8800048828125,9670.1103515625,65.01000213623047,887.5,59.736000061035156,139.75,23.950000762939453,187.5,825.010009765625,841.3800048828125,233.11000061035156,9740.8095703125,65.04000091552734,887.5,60.540000915527344,139.75999450683594,24.002500534057617,189.0,895000.0,1049100.0,68405400.0,2118300.0,16689300.0,2854700.0,20693500.0,11519700.0,49729200.0,17096000.0,Monday
75,2017-04-18,836.8200073242188,853.989990234375,214.31143188476562,9746.552734375,61.04057312011719,903.780029296875,60.04999923706055,140.9600067138672,24.526321411132812,159.1788330078125,836.8200073242188,853.989990234375,233.8699951171875,9746.5595703125,65.38999938964844,903.780029296875,60.04999923706055,140.9600067138672,24.822500228881836,188.0,838.9299926757812,857.3900146484375,234.49000549316406,9771.0703125,65.70999908447266,909.6099853515625,60.167999267578125,141.91000366210938,24.885000228881836,189.5,832.7100219726562,851.25,233.0800018310547,9727.259765625,65.16000366210938,900.780029296875,59.58000183105469,140.61000061035156,24.399999618530273,187.5,834.219970703125,852.5399780273438,233.72000122070312,9735.759765625,65.33000183105469,900.989990234375,59.939998626708984,141.27000427246094,24.662500381469727,188.0,836700.0,936200.0,83225800.0,1763700.0,15155600.0,2999200.0,15178500.0,14807500.0,37011600.0,25063000.0,Tuesday
76,2017-04-19,838.2100219726562,856.510009765625,213.9174041748047,9639.93359375,60.71384811401367,899.2000122070312,61.104000091552734,142.27000427246094,24.62265968322754,157.90878295898438,838.2100219726562,856.510009765625,233.44000244140625,9639.9404296875,65.04000091552734,899.2000122070312,61.104000091552734,142.27000427246094,24.920000076293945,186.5,842.219970703125,860.2000122070312,234.9499969482422,9725.3896484375,65.75,910.5,61.32400131225586,143.0399932861328,25.2450008392334,187.5,836.2899780273438,853.530029296875,233.17999267578125,9631.6396484375,64.88999938964844,897.3699951171875,60.422000885009766,141.27000427246094,24.852500915527344,186.5,839.7899780273438,857.3900146484375,234.52000427246094,9725.3896484375,65.6500015258789,907.8400268554688,60.492000579833984,141.35000610351562,25.0,187.5,954200.0,1080300.0,68699900.0,2145200.0,26992800.0,2870200.0,19490000.0,15563900.0,38082800.0,30477000.0,Wednesday
77,2017-04-20,841.6500244140625,860.0800170898438,215.65847778320312,9632.68359375,61.143253326416016,902.0599975585938,60.50199890136719,143.8000030517578,25.0129451751709,158.33213806152344,841.6500244140625,860.0800170898438,235.33999633789062,9632.6904296875,65.5,902.0599975585938,60.50199890136719,143.8000030517578,25.315000534057617,187.0,845.2000122070312,863.9299926757812,235.85000610351562,9664.240234375,65.75,905.3200073242188,61.83000183105469,144.25,25.362499237060547,188.0,839.3200073242188,857.5,233.77999877929688,9622.25,65.13999938964844,896.2899780273438,60.04600143432617,142.69000244140625,24.852500915527344,186.5,841.4400024414062,859.739990234375,234.14999389648438,9639.9296875,65.45999908447266,899.7000122070312,61.301998138427734,142.9499969482422,25.0674991607666,186.5,959000.0,1188800.0,92572200.0,1820400.0,22299500.0,2814400.0,30747000.0,15968200.0,40401600.0,21488000.0,Thursday
78,2017-04-21,843.1900024414062,858.9500122070312,214.97122192382812,9717.4033203125,61.98338317871094,898.530029296875,61.119998931884766,143.67999267578125,25.11669158935547,160.87222290039062,843.1900024414062,858.9500122070312,234.58999633789062,9717.41015625,66.4000015258789,898.530029296875,61.119998931884766,143.67999267578125,25.420000076293945,190.0,843.8800048828125,862.4400024414062,235.30999755859375,9718.8203125,66.69999694824219,903.6500244140625,61.279998779296875,144.1699981689453,25.447500228881836,190.0,840.5999755859375,857.72998046875,234.1300048828125,9657.0498046875,65.44999694824219,896.77001953125,60.08399963378906,142.27000427246094,25.09000015258789,187.5,842.8800048828125,860.6199951171875,235.25,9657.0498046875,65.66999816894531,902.6699829101562,60.400001525878906,143.89999389648438,25.209999084472656,187.5,1323600.0,1172900.0,110389800.0,1626700.0,32522600.0,2420500.0,22549000.0,12382000.0,34189600.0,17373000.0,Friday
79,2017-04-24,862.760009765625,878.9299926757812,217.33543395996094,9717.943359375,63.03822326660156,907.4099731445312,61.60599899291992,145.47000122070312,25.430402755737305,160.87222290039062,862.760009765625,878.9299926757812,237.1699981689453,9717.9501953125,67.52999877929688,907.4099731445312,61.60599899291992,145.47000122070312,25.737499237060547,190.0,863.4500122070312,879.9600219726562,237.41000366210938,9772.9599609375,67.66000366210938,909.989990234375,62.11000061035156,145.6699981689453,25.8700008392334,191.5,849.8599853515625,866.1099853515625,234.55999755859375,9683.7001953125,67.0999984741211,903.8200073242188,61.20399856567383,144.33999633789062,25.52750015258789,188.5,851.2000122070312,868.4400024414062,237.17999267578125,9742.91015625,67.4800033569336,908.6799926757812,61.84400177001953,144.9600067138672,25.739999771118164,191.0,1372500.0,1696500.0,119209900.0,1467700.0,29770000.0,3122900.0,25417500.0,14407200.0,37182000.0,19317000.0,Monday
80,2017-04-25,872.2999877929688,888.8400268554688,218.60003662109375,9841.703125,63.40228271484375,907.6199951171875,62.757999420166016,146.49000549316406,25.87256622314453,162.5656280517578,872.2999877929688,888.8400268554688,238.5500030517578,9841.7099609375,67.91999816894531,907.6199951171875,62.757999420166016,146.49000549316406,26.184999465942383,192.0,875.0,892.25,238.9499969482422,9841.7099609375,68.04000091552734,909.47998046875,62.79600143432617,147.14999389648438,26.332500457763672,192.0,862.8099975585938,879.280029296875,237.80999755859375,9737.8203125,67.5999984741211,903.0,61.172000885009766,145.7899932861328,25.667499542236328,189.5,865.0,882.260009765625,237.91000366210938,9737.8203125,67.9000015258789,907.0399780273438,61.599998474121094,145.7899932861328,25.885000228881836,190.5,1672000.0,2038000.0,76698300.0,2097800.0,30242700.0,3380600.0,33688500.0,17767500.0,38844000.0,31932000.0,Tuesday
81,2017-04-26,871.72998046875,889.1400146484375,218.46255493164062,9856.443359375,63.318275451660156,909.2899780273438,62.034000396728516,146.55999755859375,25.69471549987793,161.7189178466797,871.72998046875,889.1400146484375,238.39999389648438,9856.4501953125,67.83000183105469,909.2899780273438,62.034000396728516,146.55999755859375,26.0049991607666,191.0,876.0499877929688,892.989990234375,239.52999877929688,9865.8798828125,68.30999755859375,915.75,62.900001525878906,147.58999633789062,26.34749984741211,192.0,867.7479858398438,885.1500244140625,238.35000610351562,9827.4697265625,67.62000274658203,907.5599975585938,61.79999923706055,146.08999633789062,25.985000610351562,190.5,874.22998046875,891.3900146484375,238.50999450683594,9859.1103515625,68.08000183105469,910.2999877929688,62.4739990234375,147.08999633789062,26.322500228881836,192.0,1237200.0,1323300.0,84702500.0,2146400.0,26190800.0,2608900.0,23475000.0,12395000.0,32700400.0,29909000.0,Wednesday
82,2017-04-27,874.25,891.4400024414062,218.64585876464844,9860.61328125,63.72901916503906,918.3800048828125,61.72600173950195,147.6999969482422,26.094881057739258,163.41232299804688,874.25,891.4400024414062,238.60000610351562,9860.6201171875,68.2699966430664,918.3800048828125,61.72600173950195,147.6999969482422,26.40999984741211,193.0,875.4000244140625,893.3800048828125,238.9499969482422,9863.51953125,68.37999725341797,921.8599853515625,62.61800003051758,147.75,26.4950008392334,193.0,870.3800048828125,887.1799926757812,237.97999572753906,9823.849609375,67.58000183105469,912.1099853515625,61.5,146.13999938964844,25.897499084472656,190.5,873.5999755859375,890.0,238.77000427246094,9859.4501953125,68.1500015258789,914.3900146484375,62.3380012512207,146.6699981689453,26.079999923706055,192.0,2026800.0,2342300.0,57410300.0,1830500.0,34971000.0,5305500.0,17343000.0,11275100.0,31970000.0,27940000.0,Thursday
83,2017-04-28,905.9600219726562,924.52001953125,218.1693572998047,9871.9931640625,63.9063835144043,924.989990234375,62.81399917602539,150.25,25.76388168334961,164.68234252929688,905.9600219726562,924.52001953125,238.0800018310547,9872.0,68.45999908447266,924.989990234375,62.81399917602539,150.25,26.075000762939453,194.5,916.8499755859375,935.9000244140625,238.92999267578125,9897.0400390625,69.13999938964844,949.5900268554688,62.959999084472656,151.52999877929688,26.40999984741211,194.5,905.77001953125,923.219970703125,237.92999267578125,9845.83984375,67.69000244140625,924.3300170898438,61.599998474121094,149.07000732421875,26.017499923706055,193.0,910.6599731445312,929.0,238.89999389648438,9868.3798828125,68.91000366210938,948.8300170898438,61.965999603271484,149.5,26.34000015258789,193.5,3276300.0,3845900.0,63532800.0,2208800.0,39548800.0,7364700.0,22527500.0,30652200.0,34824800.0,34852000.0,Friday
84,2017-05-01,912.5700073242188,932.8200073242188,218.71914672851562,9871.9931640625,64.79316711425781,948.22998046875,64.56600189208984,152.4600067138672,26.341894149780273,164.68234252929688,912.5700073242188,932.8200073242188,238.67999267578125,9872.0,69.41000366210938,948.22998046875,64.56600189208984,152.4600067138672,26.65999984741211,194.5,915.6799926757812,935.8200073242188,239.1699981689453,9897.0400390625,69.55000305175781,954.4000244140625,65.44999694824219,152.57000732421875,26.712499618530273,194.5,901.4500122070312,920.7999877929688,238.1999969482422,9845.83984375,68.5,927.7999877929688,62.96200180053711,151.4199981689453,26.112499237060547,193.0,901.9400024414062,924.1500244140625,238.67999267578125,9868.3798828125,68.68000030517578,927.7999877929688,62.97600173950195,151.74000549316406,26.184999465942383,193.5,2116000.0,2327800.0,66882500.0,2208800.0,31954400.0,5466500.0,44148000.0,25218300.0,30773200.0,34852000.0,Monday
85,2017-05-02,916.4400024414062,937.0900268554688,218.80165100097656,9941.2626953125,64.69050598144531,946.9400024414062,63.77799987792969,152.77999877929688,25.561325073242188,166.37576293945312,916.4400024414062,937.0900268554688,238.77000427246094,9941.26953125,69.30000305175781,946.9400024414062,63.77799987792969,152.77999877929688,25.8700008392334,196.5,920.77001953125,942.989990234375,238.97999572753906,9951.1396484375,69.70999908447266,950.0999755859375,65.53199768066406,153.44000244140625,26.399999618530273,199.0,909.4530029296875,931.0,238.3000030517578,9925.75,69.12999725341797,941.4099731445312,63.3120002746582,151.66000366210938,25.639999389648438,195.5,909.6199951171875,933.27001953125,238.83999633789062,9926.4404296875,69.70999908447266,946.6500244140625,64.80000305175781,153.33999633789062,26.387500762939453,198.5,1587200.0,1751300.0,57375700.0,2064300.0,23906100.0,3848800.0,26914000.0,21870400.0,62997200.0,44119000.0,Tuesday
86,2017-05-03,927.0399780273438,948.4500122070312,218.53590393066406,9955.3232421875,64.48512268066406,941.030029296875,62.20399856567383,151.8000030517578,25.751527786254883,167.64578247070312,927.0399780273438,948.4500122070312,238.47999572753906,9955.330078125,69.08000183105469,941.030029296875,62.20399856567383,151.8000030517578,26.0625,198.0,928.0999755859375,950.2000122070312,238.8800048828125,9979.91015625,69.37999725341797,946.0,64.30599975585938,153.60000610351562,26.15999984741211,198.5,912.5430297851562,935.2100219726562,237.6999969482422,9937.990234375,68.70999908447266,935.9000244140625,62.09000015258789,151.33999633789062,25.649999618530273,197.0,914.8599853515625,936.0499877929688,238.77000427246094,9957.6201171875,69.37999725341797,946.0,63.534000396728516,153.60000610351562,25.799999237060547,198.0,1499500.0,1824800.0,73137700.0,1702700.0,28928000.0,3582700.0,35667000.0,29782500.0,33690400.0,25723000.0,Wednesday
87,2017-05-04,931.6599731445312,954.719970703125,218.79248046875,9967.6396484375,64.23307800292969,937.530029296875,59.09199905395508,150.85000610351562,25.652719497680664,167.64578247070312,931.6599731445312,954.719970703125,238.75999450683594,9967.6396484375,68.80999755859375,937.530029296875,59.09199905395508,150.85000610351562,25.962499618530273,198.0,935.9299926757812,959.1400146484375,238.9199981689453,9973.759765625,69.08000183105469,945.0,61.55400085449219,151.52000427246094,26.237499237060547,199.0,924.5900268554688,947.3699951171875,237.77999877929688,9938.9599609375,68.63999938964844,934.219970703125,58.152000427246094,148.72000122070312,25.88249969482422,197.0,926.0700073242188,950.2899780273438,238.8300018310547,9962.73046875,69.02999877929688,944.75,61.487998962402344,150.1699981689453,26.125,198.5,1422100.0,1937600.0,61462700.0,1816700.0,21749400.0,2418400.0,70760000.0,36225500.0,20978800.0,22088000.0,Thursday
88,2017-05-05,927.1300048828125,950.280029296875,219.65383911132812,9899.9404296875,64.41043090820312,934.1500244140625,61.66999816894531,150.24000549316406,25.65519142150879,167.22244262695312,927.1300048828125,950.280029296875,239.6999969482422,9899.9404296875,69.0,934.1500244140625,61.66999816894531,150.24000549316406,25.96500015258789,197.5,934.9000244140625,958.4400024414062,239.72000122070312,9960.990234375,69.02999877929688,940.7899780273438,61.709999084472656,151.6300048828125,26.037500381469727,198.5,925.2000122070312,948.0999755859375,238.67999267578125,9899.9404296875,68.48999786376953,930.2999877929688,59.36000061035156,149.7899932861328,25.6875,197.0,933.5399780273438,956.719970703125,239.19000244140625,9954.9404296875,68.9000015258789,940.52001953125,59.599998474121094,151.4499969482422,25.844999313354492,197.0,1911300.0,1615500.0,62001300.0,1708400.0,19128800.0,2866400.0,40886500.0,17148500.0,22842800.0,17036000.0,Friday
89,2017-05-08,934.2999877929688,958.6900024414062,219.61720275878906,9937.25,64.35444641113281,949.0399780273438,61.4379997253418,151.05999755859375,25.38594627380371,171.45591735839844,934.2999877929688,958.6900024414062,239.66000366210938,9937.25,68.94000244140625,949.0399780273438,61.4379997253418,151.05999755859375,25.6924991607666,202.5,936.9249877929688,960.989990234375,239.9199981689453,9964.8603515625,69.05000305175781,949.0499877929688,62.757999420166016,151.0800018310547,26.100000381469727,202.5,925.260009765625,947.4000244140625,239.1699981689453,9900.0703125,68.41999816894531,939.2100219726562,61.16400146484375,149.74000549316406,25.577499389648438,199.0,926.1199951171875,947.4500122070312,239.75,9934.1298828125,68.97000122070312,940.9500122070312,62.18000030517578,150.7100067138672,26.084999084472656,199.0,1329800.0,1876700.0,48385700.0,1860700.0,18566100.0,3415700.0,35032500.0,15827500.0,36524000.0,36538000.0,Monday
90,2017-05-09,932.1699829101562,956.7100219726562,219.4156036376953,9915.48046875,64.44781494140625,952.8200073242188,64.25199890136719,150.47999572753906,25.427936553955078,172.3026123046875,932.1699829101562,956.7100219726562,239.44000244140625,9915.48046875,69.04000091552734,952.8200073242188,64.25199890136719,150.47999572753906,25.735000610351562,203.5,937.5,962.2000122070312,240.19000244140625,10001.9404296875,69.27999877929688,957.8900146484375,64.39800262451172,152.58999633789062,26.232500076293945,207.0,929.530029296875,954.4000244140625,239.0399932861328,9899.080078125,68.68000030517578,950.2000122070312,61.81999969482422,150.2100067138672,25.665000915527344,203.5,936.9500122070312,961.3300170898438,239.9600067138672,9967.009765625,68.86000061035156,952.7999877929688,61.875999450683594,151.49000549316406,25.75,205.5,1581800.0,1687900.0,51363200.0,2425200.0,22858400.0,3262100.0,48382500.0,17453900.0,84767200.0,48077000.0,Tuesday
91,2017-05-10,928.780029296875,954.8400268554688,219.80966186523438,9968.3203125,64.6998291015625,948.9500122070312,65.04399871826172,150.2899932861328,29.960697174072266,173.9960174560547,928.780029296875,954.8400268554688,239.8699951171875,9968.3203125,69.30999755859375,948.9500122070312,65.04399871826172,150.2899932861328,30.322500228881836,205.5,932.0,956.7100219726562,239.8699951171875,9971.98046875,69.55999755859375,953.75,65.0999984741211,150.52000427246094,30.454999923706055,206.0,925.1599731445312,949.8400268554688,239.14999389648438,9932.169921875,68.91999816894531,945.0,63.624000549316406,148.86000061035156,28.5049991607666,204.0,931.97998046875,956.219970703125,239.38999938964844,9935.2197265625,68.98999786376953,953.5,64.31199645996094,150.22999572753906,28.572500228881836,204.0,1173900.0,1146000.0,54293800.0,1972100.0,17977800.0,2096500.0,28708000.0,12080700.0,212909600.0,28312000.0,Wednesday
92,2017-05-11,930.5999755859375,955.8900146484375,219.36062622070312,10001.48046875,63.9063835144043,947.6199951171875,64.62000274658203,150.0399932861328,31.247657775878906,175.6894073486328,930.5999755859375,955.8900146484375,239.3800048828125,10001.48046875,68.45999908447266,947.6199951171875,64.62000274658203,150.0399932861328,31.625,207.5,932.530029296875,957.989990234375,239.57000732421875,10018.7900390625,68.7300033569336,950.2899780273438,65.19999694824219,150.64999389648438,32.60749816894531,208.5,923.030029296875,948.6099853515625,238.1300048828125,9964.2998046875,68.12000274658203,940.780029296875,63.91999816894531,149.41000366210938,29.977500915527344,204.0,925.3200073242188,951.2899780273438,239.35000610351562,9968.509765625,68.36000061035156,945.1099853515625,64.68000030517578,150.30999755859375,30.012500762939453,204.5,835000.0,1031100.0,62358300.0,2145200.0,28789400.0,2194100.0,23769000.0,11841900.0,193979200.0,43718000.0,Thursday
93,2017-05-12,932.219970703125,955.1400146484375,218.9940185546875,9986.8203125,63.83169174194336,961.3499755859375,64.96199798583984,150.3300018310547,31.59101104736328,174.41934204101562,932.219970703125,955.1400146484375,238.97999572753906,9986.8203125,68.37999725341797,961.3499755859375,64.96199798583984,150.3300018310547,31.97249984741211,206.0,933.4400024414062,957.97998046875,239.42999267578125,10008.25,68.61000061035156,962.7899780273438,65.4000015258789,150.4600067138672,32.400001525878906,207.0,927.8499755859375,952.0599975585938,238.6699981689453,9961.3701171875,68.04000091552734,951.530029296875,64.30599975585938,149.6300048828125,31.44499969482422,205.0,931.530029296875,957.8499755859375,239.08999633789062,9981.76953125,68.61000061035156,954.5,65.09600067138672,150.39999389648438,31.657499313354492,205.0,1050600.0,1214900.0,53912700.0,1833700.0,18714100.0,3625900.0,20608000.0,9598200.0,96262000.0,25009000.0,Friday
94,2017-05-15,937.0800170898438,959.219970703125,220.20370483398438,10036.8203125,63.87836837768555,957.969970703125,63.17599868774414,150.19000244140625,33.176856994628906,174.41934204101562,937.0800170898438,959.219970703125,240.3000030517578,10036.8203125,68.43000030517578,957.969970703125,63.17599868774414,150.19000244140625,33.57749938964844,206.0,938.25,962.7000122070312,240.44000244140625,10036.8203125,68.4800033569336,963.1500244140625,64.04000091552734,151.47999572753906,33.602500915527344,206.0,929.3400268554688,952.8200073242188,239.4499969482422,9978.2802734375,67.56999969482422,956.0599975585938,62.50600051879883,149.77000427246094,32.345001220703125,204.0,932.9500122070312,955.2899780273438,239.47000122070312,9978.2802734375,68.13999938964844,958.72998046875,63.67599868774414,150.1699981689453,32.38999938964844,204.0,1108100.0,1337700.0,61918900.0,1810800.0,31530300.0,4270600.0,38110000.0,15064700.0,108754000.0,25666000.0,Monday
95,2017-05-16,943.0,964.6099853515625,220.0020751953125,10031.490234375,65.16455078125,966.0700073242188,63.402000427246094,149.77999877929688,33.79440689086914,173.14932250976562,943.0,964.6099853515625,240.0800018310547,10031.490234375,69.41000366210938,966.0700073242188,63.402000427246094,149.77999877929688,34.20249938964844,204.5,943.1099853515625,965.9000244140625,240.6699981689453,10058.58984375,69.44000244140625,970.0599975585938,64.01200103759766,150.2100067138672,34.36000061035156,205.0,937.5800170898438,960.3499755859375,239.6300048828125,9991.080078125,68.16000366210938,960.9099731445312,63.02799987792969,149.02999877929688,33.34000015258789,203.5,940.0,963.5499877929688,240.63999938964844,10037.580078125,68.2300033569336,961.0,63.518001556396484,150.11000061035156,34.095001220703125,205.0,969500.0,1101500.0,51241800.0,2176300.0,34956000.0,3126100.0,20762500.0,14550800.0,112070000.0,33224000.0,Tuesday
96,2017-05-17,919.6199951171875,942.1699829101562,216.09835815429688,10013.669921875,63.35261917114258,944.760009765625,61.22200012207031,144.85000610351562,31.54901695251465,172.72598266601562,919.6199951171875,942.1699829101562,235.82000732421875,10013.669921875,67.4800033569336,944.760009765625,61.22200012207031,144.85000610351562,31.93000030517578,204.0,939.3330078125,960.989990234375,240.0800018310547,10029.6201171875,69.0999984741211,960.4000244140625,62.92599868774414,148.6699981689453,33.71500015258789,204.0,918.1400146484375,940.0599975585938,235.75,9967.9697265625,67.43000030517578,944.1199951171875,61.099998474121094,144.4199981689453,31.887500762939453,203.0,935.6699829101562,959.7000122070312,240.0800018310547,10019.6201171875,68.88999938964844,954.7000122070312,62.87799835205078,148.0,33.525001525878906,203.0,2362100.0,2449100.0,172174100.0,1822400.0,30548800.0,5145600.0,33559500.0,28300100.0,127136800.0,21567000.0,Wednesday
